student_id,age_group,gender,first_gen_student,scholarship,current_gpa,prev_gpa,attendance_rate,assignment_missed,avg_submission_delay_days,lms_login_per_week,family_income_band,hostel_resident,working_part_time,semester,gpa_change,attendance_trend,dropout_next_semester
258,21-23,Female,0,0,7.57,8.12,58.7,3,1.5,11.5,Low,1,0,8,-0.55,-8.2,1
259,21-23,Female,1,0,6.91,7.58,76.0,1,4.3,12.1,Low,0,0,3,-0.67,-13.8,0
260,18-20,Female,0,1,7.47,6.84,,0,1.6,8.0,Medium,0,1,8,0.63,1.0,0
261,21-23,F,0,0,6.2,7.23,97.9,0,,4.8,Low,1,0,2,-1.03,0.3,0
262,24+,Female,0,0,7.06,6.82,45.3,0,0.3,7.5,High,1,0,3,0.24,6.0,0
263,18-20,Female,0,0,7.75,7.89,,2,3.3,8.0,High,1,0,2,-0.14,2.3,0
264,21-23,Male,1,0,6.77,8.89,69.9,2,0.1,7.7,Medium,1,1,4,-2.12,18.8,0
265,24+,Female,0,0,6.04,6.47,67.8,1,3.9,8.2,Medium,1,0,2,-0.43,5.8,0
266,21-23,Female,1,0,6.72,7.62,72.7,1,4.4,7.7,High,1,0,6,-0.9,1.6,0
267,21-23,Female,1,0,,5.67,67.2,1,,4.9,Low,1,1,3,0.81,1.9,0
268,21-23,Male,0,0,5.44,6.13,63.9,0,6.3,6.2,Medium,0,1,7,-0.69,1.4,1
269,18-20,F,0,1,6.23,7.76,51.3,2,,8.3,High,0,1,7,-1.53,-8.2,1
270,18-20,Female,1,0,5.41,7.13,72.5,0,3.2,7.3,Low,1,0,4,-1.72,-1.0,0
271,21-23,Male,0,0,5.56,6.09,90.2,1,4.0,8.7,High,1,1,5,-0.53,4.4,0
272,21-23,Male,0,0,5.66,,50.8,4,1.2,3.4,Medium,0,0,8,-1.55,15.0,1
273,24+,Female,1,0,7.75,8.08,85.6,1,1.1,6.9,Medium,1,0,5,-0.33,4.0,0
274,24+,Female,1,1,8.29,5.75,59.7,0,1.7,3.6,Medium,1,0,8,2.54,-7.6,0
275,21-23,Female,1,0,5.26,8.95,66.0,2,3.4,6.2,Medium,0,1,2,-3.69,-2.2,0
276,21-23,Male,1,1,8.38,7.77,99.3,2,3.7,4.0,High,0,0,1,0.61,8.8,0
277,21-23,Male,0,0,5.67,7.79,82.1,2,5.3,5.1,High,0,1,8,-2.12,-9.4,1
278,21-23,Female,0,1,7.55,7.2,84.6,1,5.0,,Low,1,0,5,0.35,-2.6,0
279,21-23,Male,0,0,7.06,8.95,78.1,1,5.0,7.7,High,1,0,6,-1.89,-3.1,0
280,21-23,F,1,0,7.44,8.16,62.7,1,4.2,3.0,High,1,0,2,-0.72,9.5,1
281,24+,Male,1,0,5.63,,82.1,2,4.1,4.6,Medium,0,0,8,-1.2,-4.7,0
282,18-20,Female,0,0,4.99,7.96,70.1,2,1.7,8.5,Medium,0,0,3,-2.97,8.9,0
283,18-20,Female,0,0,6.0,6.47,90.8,2,1.4,,Medium,0,0,4,-0.47,-1.7,0
284,18-20,Female,0,0,7.23,,,2,0.6,,Medium,0,0,3,0.31,-1.0,0
285,21-23,Female,1,1,8.76,8.67,87.4,0,5.3,4.0,Medium,1,1,3,0.09,2.3,0
286,18-20,Female,0,0,5.77,7.59,,0,2.6,5.5,Medium,1,0,7,-1.82,-1.8,0
287,18-20,Male,0,0,6.7,7.86,90.2,0,,7.0,Low,0,0,8,-1.16,5.4,0
288,21-23,M,1,1,6.05,8.37,67.1,1,3.1,,Medium,1,1,6,-2.32,-16.0,0
289,18-20,Male,1,0,6.78,7.75,65.3,2,1.2,6.6,Medium,0,0,1,-0.97,-10.4,0
290,21-23,Male,0,1,,6.39,92.8,2,4.4,3.4,Low,0,0,8,-1.52,-0.7,0
291,18-20,Male,1,0,8.3,8.86,,3,3.2,,Low,0,1,7,-0.56,4.8,1
292,18-20,Male,0,0,6.82,7.72,,2,1.2,6.8,Medium,0,1,5,-0.9,4.4,1
293,21-23,Female,0,0,7.72,7.79,51.7,0,2.3,0.0,High,0,1,6,-0.07,4.9,0
294,18-20,Female,0,1,6.57,7.26,47.3,3,6.5,,Low,0,1,4,-0.69,-6.7,1
295,18-20,Male,1,1,6.99,8.31,,1,,0.7,Low,0,1,2,-1.32,-9.9,1
296,21-23,Female,1,1,7.93,9.11,94.5,0,2.7,9.8,Low,0,1,5,-1.18,-0.1,0
297,21-23,Male,0,0,6.93,6.82,52.1,4,2.5,12.3,Medium,0,0,5,0.11,-6.9,1
298,18-20,Male,1,1,6.97,8.27,88.8,3,2.9,7.1,Medium,1,1,3,-1.3,6.9,1
299,21-23,Female,0,0,6.01,7.23,65.9,3,4.9,3.8,Low,1,1,8,-1.22,-8.3,1
300,18-20,Female,1,0,6.27,5.2,,1,7.5,,Medium,0,0,4,1.07,-9.9,0
301,18-20,Male,1,1,5.79,5.8,,3,,5.1,High,1,1,2,-0.01,7.6,1
302,21-23,Female,0,0,6.06,7.62,84.1,1,3.0,3.7,Medium,1,0,6,-1.56,1.3,0
303,21-23,Male,0,0,9.71760825728265,8.21,52.5,1,4.9,6.9,Medium,0,1,3,-0.16,-1.2,0
304,21-23,M,1,0,8.61,,51.3,0,0.5,9.5,Low,1,1,7,0.8,7.3,1
305,21-23,Male,0,1,5.55,7.97,0.0,1,2.5,11.8,High,1,1,2,-2.42,-10.4,0
306,24+,Male,1,0,7.2,9.79,49.4,3,1.1,,Medium,1,1,8,-2.59,-4.2,1
307,21-23,Male,0,0,6.48,7.73,57.0,0,1.4,6.4,Medium,1,0,1,-1.25,5.5,1
308,18-20,Female,1,1,8.2,6.94,69.1,3,4.4,6.3,Medium,0,1,5,1.26,6.4,0
309,21-23,Male,0,0,6.93,7.07,90.2,3,5.2,4.6,Medium,1,1,7,-0.14,0.7,1
310,18-20,Female,0,0,6.79,8.84,78.1,1,0.2,,Medium,0,0,7,-2.05,-9.2,0
311,18-20,Male,0,0,6.06,5.93,76.4,1,2.1,7.7,High,1,1,5,0.13,6.6,0
312,18-20,Female,1,1,5.27,8.44,,0,1.2,7.0,Low,1,0,2,-3.17,-8.0,0
313,18-20,Male,0,0,7.56,7.22,,0,,3.2,Low,1,0,3,0.34,-6.7,0
314,24+,F,0,0,7.15,6.37,57.8,0,4.7,6.2,Low,0,0,3,0.78,-1.3,0
315,21-23,Male,1,0,7.18,5.75,46.0,1,7.0,0.0,Medium,1,0,7,1.43,-11.0,1
316,21-23,Male,1,0,6.2,8.68,52.0,0,4.9,1.2,Medium,0,0,8,-2.48,-22.6,1
317,18-20,Female,0,0,6.65,6.34,54.1,3,4.8,5.9,High,1,0,5,0.31,7.0,1
318,18-20,Female,1,0,7.59,7.26,47.2,2,0.5,7.4,Low,1,0,5,0.33,-2.0,0
319,18-20,Female,1,0,,6.23,86.1,1,1.1,,Low,1,1,7,1.55,-4.2,0
320,18-20,Female,0,1,5.62,9.17,93.7,2,2.6,5.1,Medium,1,0,2,-3.55,-6.8,0
321,21-23,Female,0,1,6.17,7.3,84.1,0,7.6,6.9,Low,0,0,2,-1.13,13.3,1
322,21-23,F,1,1,5.41,5.85,55.4,1,2.7,11.1,Low,0,1,1,-0.44,-9.7,0
323,21-23,Male,1,0,7.0,6.77,78.4,1,5.4,,Low,1,0,2,0.23,9.6,0
324,18-20,Male,0,0,7.68,8.59,73.6,2,,12.6,Low,1,1,4,-0.91,-3.3,0
325,24+,Male,0,0,6.52,6.22,90.1,1,2.5,5.5,Low,1,1,1,0.3,6.0,0
326,21-23,Female,0,1,6.14,6.84,96.8,2,2.5,5.7,Low,0,0,2,-0.7,6.2,0
327,21-23,M,0,0,6.46,8.39,85.9,1,1.5,,High,0,1,8,-1.93,-2.8,0
328,21-23,Female,0,1,9.11,,73.2,3,3.9,0.0,Medium,0,1,3,1.57,-0.0,1
329,18-20,M,0,0,7.99,5.98,73.1,0,0.1,6.4,Low,0,0,5,2.01,-10.8,0
330,18-20,Female,1,0,7.53,7.42,89.4,1,1.2,3.0,Low,1,0,7,0.11,0.3,0
331,18-20,Male,1,0,7.12,7.05,51.7,2,2.0,8.2,Low,1,0,7,0.07,10.0,0
332,21-23,M,0,0,6.79,7.25,53.4,1,3.6,4.3,High,0,0,6,-0.46,-1.6,0
333,18-20,M,0,0,5.89,8.15,,0,,4.1,Low,1,1,7,-2.26,-0.6,1
334,18-20,Female,0,0,5.74,7.44,,1,7.2,6.4,High,1,1,6,-1.7,6.3,1
335,18-20,Male,0,0,6.23,7.11,,6,2.5,4.0,Low,1,1,1,-0.88,-4.0,1
336,18-20,Female,1,0,5.85,7.06,,0,2.7,,High,1,1,8,-1.21,1.0,1
337,24+,Male,1,0,6.19,8.28,62.5,1,0.5,5.8,Medium,1,0,6,-2.09,11.1,1
338,21-23,Female,0,1,6.7,6.48,71.7,3,3.8,10.2,High,0,0,7,0.22,-0.3,0
339,18-20,Female,0,0,6.77,5.03,70.5,1,4.6,5.4,Medium,0,0,6,1.74,-2.1,0
340,18-20,Female,0,0,6.18,6.97,,2,2.9,12.7,Low,1,0,6,-0.79,-5.7,0
341,18-20,M,1,0,7.3,7.58,79.4,1,3.1,9.6,Low,0,1,7,-0.28,23.7,0
342,18-20,Male,0,1,6.61,6.78,94.7,1,3.0,4.9,Medium,0,0,6,-0.17,4.8,0
343,18-20,Female,1,0,7.01,6.67,54.9,4,0.7,,Low,1,0,5,0.34,20.0,1
344,18-20,Male,1,1,6.06,6.84,68.8,4,5.4,7.0,Medium,1,1,3,-0.78,1.4,1
345,18-20,Female,0,0,7.49,7.18,67.0,2,1.9,,Medium,0,1,3,0.31,2.6,0
346,21-23,M,1,0,6.27,5.9,51.2,0,6.0,6.9,Low,1,0,3,0.37,2.1,1
347,21-23,Female,1,0,8.41,7.86,54.1,0,0.1,3.0,Medium,0,1,3,0.55,6.5,0
348,18-20,Male,1,0,6.58,4.54,,2,4.3,9.8,High,1,0,5,2.04,-10.4,0
349,18-20,M,1,0,,7.74,85.4,0,2.9,,High,0,0,4,-1.03,-8.0,0
350,21-23,Male,0,0,7.39,7.51,53.3,1,2.7,8.9,Medium,0,0,3,-0.12,7.2,0
351,21-23,Male,0,0,7.61,7.7,59.6,0,1.3,4.5,Medium,1,0,6,-0.09,-19.6,0
352,24+,Female,1,0,7.72,,82.2,0,3.8,11.9,Low,0,1,4,2.45,-7.8,0
353,21-23,Male,1,1,8.58,7.49,77.8,0,3.6,5.3,Low,0,1,8,1.09,8.8,0
354,18-20,Female,1,0,7.46,6.66,50.7,1,6.1,3.6,Medium,0,0,3,0.8,-10.9,1
355,18-20,Male,0,0,6.73,8.8,,2,3.8,0.0,Low,0,0,3,-2.07,2.1,1
356,21-23,Male,1,1,6.27,7.56,100.0,1,1.7,6.5,Low,0,1,2,-1.29,-10.8,1
357,18-20,Male,0,0,6.67,6.02,,2,1.6,8.3,Medium,1,1,2,0.65,-14.2,0
358,21-23,Male,0,0,8.28,5.51,61.7,4,3.1,8.6,High,0,0,4,2.77,-0.4,1
359,24+,Female,0,1,5.41,6.59,46.5,1,5.5,6.1,Medium,0,0,7,-1.18,3.5,0
360,21-23,Male,0,0,5.98,8.01,46.7,0,,,Low,0,1,1,-2.03,-5.8,1
361,18-20,Female,0,1,6.58,8.35,76.8,3,,10.8,Medium,0,0,8,-1.77,-11.7,1
362,21-23,Male,1,0,5.97,7.38,94.1,0,3.1,5.2,Medium,1,0,4,-1.41,5.5,0
363,18-20,Female,0,0,6.39,7.28,67.1,2,1.3,0.0,High,0,1,5,-0.89,7.4,1
364,21-23,Female,0,0,,6.87,61.6,1,3.4,5.6,Medium,0,0,2,1.74,6.6,0
365,24+,Male,0,0,6.5,7.18,95.3,0,2.1,0.0,Medium,1,0,8,-0.68,-2.8,1
366,18-20,Male,0,0,7.21,,48.4,1,5.0,0.0,Medium,0,0,4,-1.21,4.5,1
367,24+,Female,1,0,5.14,,71.0,2,5.8,4.5,Medium,0,1,4,-1.71,5.8,1
368,24+,Male,0,1,5.7,7.86,58.9,1,6.1,2.7,Low,1,1,8,-2.16,1.9,1
369,18-20,Male,0,1,7.73,,66.0,3,2.2,,High,1,1,4,1.06,-7.4,0
370,18-20,M,1,1,8.47,8.21,,0,1.6,,Medium,1,1,8,0.26,2.1,0
371,18-20,M,1,1,,7.78,,1,,,Low,0,0,4,-0.76,-1.7,1
372,18-20,F,1,0,6.49,8.17,,0,,7.7,High,1,1,4,-1.68,7.6,0
373,18-20,Male,1,1,7.3,,,2,2.8,2.9,High,0,1,7,-1.78,-9.8,1
374,21-23,Male,1,0,4.2,4.62,46.4,3,0.7,4.4,Low,0,1,2,-0.42,-8.8,1
375,18-20,Male,0,0,7.03,7.95,,1,2.5,7.1,Low,0,1,6,-0.92,14.9,0
376,18-20,Male,1,1,5.75,7.67,47.8,1,1.6,10.9,High,1,0,3,-1.92,5.0,1
377,21-23,Female,1,0,,7.65,68.7,3,6.8,4.3,Low,0,0,7,-0.06,6.0,1
378,18-20,Male,0,1,4.61,7.44,,1,2.0,4.3,Low,0,0,6,-2.83,-9.7,1
379,21-23,Male,1,0,6.17,,97.0,0,1.6,,Low,1,0,8,-1.27,10.4,0
380,18-20,Male,1,0,6.76,7.54,84.7,1,3.6,5.9,High,0,1,1,-0.78,4.7,0
381,18-20,Male,0,0,6.04,8.11,,0,4.2,6.0,Low,1,0,5,-2.07,6.6,0
382,21-23,Male,0,0,6.42,8.03,97.4,0,1.6,6.8,Low,0,1,8,-1.61,2.9,0
383,21-23,Female,1,1,7.7,7.18,84.7,1,1.1,3.9,Medium,1,1,1,0.52,17.2,0
384,24+,Female,0,1,6.78,7.01,97.4,1,,,High,1,0,6,-0.23,16.3,0
385,21-23,Male,0,0,5.87,7.22,83.8,1,4.2,,Medium,1,1,5,-1.35,12.2,0
386,21-23,Female,1,0,7.74,6.79,49.3,1,0.2,5.6,Low,0,0,6,0.95,14.9,0
387,18-20,Male,0,0,7.05,8.98,78.9,2,4.9,12.2,Medium,1,0,7,-1.93,-5.2,0
388,18-20,Male,0,1,7.09,5.93,98.9,4,4.0,1.4,Medium,0,0,4,1.16,-2.5,1
389,21-23,Female,1,0,5.91,7.95,56.8,1,0.9,5.2,Low,0,0,2,-2.04,4.5,1
390,21-23,Female,1,1,4.25,7.94,88.6,1,2.5,6.0,High,0,0,5,-3.69,19.1,0
391,24+,Female,0,0,5.89,6.67,55.2,2,,1.8,Low,0,1,1,-0.78,-12.9,1
392,18-20,Female,1,1,5.79,7.5,69.9,1,4.1,5.1,Low,0,1,6,-1.71,-6.6,0
393,18-20,Female,0,0,6.19,8.46,49.7,0,5.6,3.8,Medium,1,1,1,-2.27,1.7,1
394,21-23,Male,0,0,5.96,6.87,63.7,3,1.8,3.8,Medium,0,0,4,-0.91,-9.4,1
395,18-20,Male,0,0,6.91,8.51,87.7,0,2.5,6.2,Low,0,0,6,-1.6,7.9,0
396,24+,Male,1,1,7.68,,47.5,3,3.3,10.9,Medium,0,1,1,-0.64,11.6,1
397,24+,Female,0,1,7.88,6.49,62.6,1,2.0,7.8,Low,1,0,4,1.39,2.5,1
398,18-20,Male,0,0,7.64,6.09,79.6,3,1.6,8.5,Medium,1,0,4,1.55,11.8,0
399,21-23,Female,1,0,5.9,7.37,97.2,3,4.7,6.9,Low,1,0,3,-1.47,9.3,1
400,21-23,Male,0,1,6.86,5.96,58.5,3,,3.3,Low,0,1,4,0.9,9.8,1
401,18-20,F,1,1,8.37,4.3,,0,3.9,5.5,Medium,1,1,1,4.07,-5.8,0
402,24+,Female,0,0,5.22,6.71,56.2,2,5.3,,Medium,0,0,6,-1.49,6.0,1
403,21-23,Male,1,0,8.15,9.37,58.0,0,2.2,,Medium,1,0,4,-1.22,7.4,1
404,21-23,Male,0,0,5.8,6.75,80.1,0,3.4,5.1,Low,1,0,1,-0.95,-2.5,0
405,18-20,Male,0,1,7.09,7.58,99.9,2,1.1,,Low,1,1,4,-0.49,7.0,0
406,24+,Male,0,0,7.21,7.9,73.8,1,0.7,8.9,Medium,0,1,4,-0.69,-19.9,0
407,18-20,Female,1,0,,7.16,59.9,3,0.1,,Low,0,0,6,-0.17,0.3,1
408,18-20,Male,1,0,9.03,6.87,,2,3.2,5.8,Medium,0,0,8,2.16,6.5,0
409,24+,Female,0,0,6.5,8.43,53.7,2,2.7,10.0,Low,1,0,2,-1.93,-9.9,1
410,18-20,Male,1,0,5.16,7.24,,1,4.7,5.7,High,0,0,4,-2.08,-0.3,1
411,18-20,Male,0,0,7.16,7.11,78.3,2,1.0,6.4,High,0,0,4,0.05,8.8,0
412,24+,Male,1,0,6.63,8.0,56.6,1,3.0,7.2,Low,1,0,8,-1.37,-1.5,1
413,24+,F,1,1,7.35,6.17,67.0,1,6.0,8.9,Low,1,0,4,1.18,-4.2,0
414,21-23,Male,1,1,7.68,5.94,57.7,1,2.7,11.9,Medium,1,0,8,1.74,-7.3,0
415,21-23,Female,1,0,6.77,5.58,95.5,3,4.3,2.2,High,1,1,7,1.19,-2.0,1
416,18-20,Male,1,0,7.24,7.77,63.6,5,7.2,5.2,High,1,1,3,-0.53,-0.2,0
417,18-20,Female,0,0,6.94,7.04,69.7,1,,,Low,1,0,5,-0.1,2.0,0
418,18-20,Male,1,1,8.59,8.03,57.9,3,0.4,2.7,Medium,0,0,1,0.56,19.1,1
419,21-23,Female,1,1,6.43,7.25,49.7,1,1.9,,Medium,0,1,3,-0.82,-0.4,1
420,21-23,Male,1,1,6.11,5.83,73.2,4,3.2,5.5,High,1,1,3,0.28,-5.4,0
421,21-23,Male,0,1,9.94724207769586,6.84,92.8,0,2.4,3.1,Medium,1,0,6,0.84,11.6,0
422,21-23,Male,0,0,5.87,8.1,64.3,2,5.1,7.8,Medium,0,0,7,-2.23,-5.8,1
423,18-20,Female,0,0,7.19,6.94,,1,,3.9,Medium,1,0,6,0.25,-6.7,0
424,18-20,M,1,0,6.63,8.39,46.8,3,2.4,,High,0,0,8,-1.76,-11.6,1
425,18-20,Male,0,1,6.7,6.75,,3,,10.4,Low,0,0,2,-0.05,-6.9,1
426,21-23,Male,0,0,9.24,7.92,52.2,2,0.3,,Medium,1,0,8,1.32,-18.5,0
427,18-20,Male,0,1,8.03,5.42,67.2,1,,6.9,High,0,0,5,2.61,-2.9,0
428,24+,Female,0,1,7.82,6.97,94.2,1,1.2,3.8,Medium,0,0,5,0.85,-11.7,0
429,18-20,Male,0,1,7.33,6.81,65.5,2,4.1,,Low,1,1,7,0.52,-8.4,0
430,18-20,Female,0,0,6.11,5.8,,2,1.8,6.8,Low,1,1,7,0.31,-2.9,0
431,18-20,Male,1,0,7.06,8.31,,0,3.5,6.8,Medium,0,0,1,-1.25,3.7,0
432,21-23,Female,1,1,,6.56,64.8,2,1.4,7.6,Medium,1,0,4,0.82,-9.7,0
433,21-23,Female,0,0,7.0,6.46,65.1,2,1.5,2.8,High,0,1,5,0.54,-17.2,0
434,18-20,Female,1,0,6.89,8.5,,2,3.2,2.4,Low,0,1,1,-1.61,1.3,1
435,18-20,Male,1,1,6.4,7.36,,1,0.1,8.4,High,1,0,8,-0.96,7.9,1
436,21-23,Female,0,1,7.07,7.98,86.0,1,5.5,4.8,High,1,0,3,-0.91,4.9,1
437,18-20,M,0,0,9.515715419927474,5.5,,0,3.6,7.8,Low,0,1,5,0.77,6.3,0
438,21-23,Female,1,1,7.5,6.4,84.8,3,4.0,,High,0,1,8,1.1,9.0,0
439,21-23,Male,0,0,4.78,,45.4,3,1.9,9.3,High,0,0,6,-4.51,-1.3,1
440,18-20,Female,1,0,8.16,8.05,,4,2.5,,High,0,0,6,0.11,1.0,1
441,18-20,Female,0,0,5.49,6.13,,1,2.2,,Low,0,0,1,-0.64,-3.8,0
442,24+,Male,0,1,5.73,,96.8,4,3.3,,Medium,1,1,3,-1.7,-6.6,1
443,18-20,Male,1,0,7.21,6.2,83.2,2,0.2,6.0,Medium,0,1,3,1.01,-2.2,0
444,18-20,Female,0,0,7.34,8.59,57.4,0,3.1,,Medium,0,0,6,-1.25,-2.2,1
445,21-23,M,1,0,8.88,4.93,50.9,2,0.3,1.5,Low,1,1,8,3.95,4.8,1
446,24+,M,0,1,,7.48,93.2,2,3.7,7.8,High,1,0,2,-0.38,-13.2,0
447,24+,Female,0,0,6.76,7.46,50.4,2,2.9,4.9,Low,1,1,8,-0.7,-10.9,1
448,21-23,Female,0,0,6.99,6.09,53.3,1,0.1,7.9,Medium,0,1,1,0.9,8.0,0
449,18-20,Male,0,0,8.39,6.93,77.8,0,5.2,5.7,Medium,0,0,8,1.46,0.4,0
450,18-20,Male,0,0,9.22,7.58,,1,2.1,7.3,Medium,0,1,1,1.64,0.6,0
451,21-23,M,0,0,6.62,5.42,57.5,1,0.7,4.9,Low,0,1,7,1.2,-12.3,0
452,21-23,Female,0,1,7.34,5.92,52.8,1,4.6,0.0,Low,1,0,7,1.42,0.2,1
453,18-20,M,1,0,,7.04,96.9,3,1.4,,Medium,1,0,2,-0.31,-3.2,0
454,24+,Female,0,1,6.71,6.37,0.0,2,2.2,0.3,Medium,0,1,1,0.34,0.8,1
455,18-20,Male,1,0,8.68,6.74,,1,5.6,2.9,High,1,0,6,1.94,-1.9,1
456,18-20,Female,0,0,5.87,,62.9,1,3.3,7.4,Medium,0,1,8,-1.31,-10.0,1
457,18-20,Male,0,0,4.47,6.29,,1,3.7,7.5,Medium,0,0,7,-1.82,-1.6,0
458,18-20,Male,1,0,7.12,7.17,97.2,1,2.3,9.0,Low,0,1,1,-0.05,10.9,0
459,18-20,Female,0,1,8.0,,,1,1.2,7.4,Low,0,0,8,0.5,-6.4,0
460,18-20,Male,0,1,7.02,7.98,,2,,9.6,Low,1,0,3,-0.96,-7.0,0
461,18-20,Female,0,0,9.737851628125473,5.95,,3,2.2,8.4,Medium,1,1,5,1.35,9.4,1
462,21-23,Male,1,0,7.55,6.57,66.1,3,3.8,,Medium,1,0,2,0.98,-14.2,1
463,21-23,Male,1,0,6.91,7.79,75.4,2,3.7,6.5,High,1,1,8,-0.88,0.3,1
464,21-23,Male,0,0,7.36,5.72,91.8,3,0.5,,Medium,0,0,8,1.64,-5.8,0
465,24+,Female,0,1,7.34,7.31,79.1,2,,11.3,Low,1,1,7,0.03,7.7,0
466,18-20,Male,1,1,4.84,7.23,46.2,0,3.5,4.1,Low,0,0,2,-2.39,-4.2,1
467,18-20,Female,0,0,6.91,4.61,61.8,1,,8.4,Low,0,0,3,2.3,-7.8,1
468,24+,Male,0,0,5.23,6.71,92.6,3,1.4,1.6,Low,0,1,5,-1.48,-6.8,1
469,18-20,Male,0,0,6.76,7.53,58.2,1,1.5,5.5,High,0,1,4,-0.77,11.9,1
470,24+,Male,0,1,6.3,6.99,65.2,4,4.0,6.3,Medium,1,0,7,-0.69,2.9,0
471,18-20,Female,0,0,7.83,6.73,,1,3.4,1.3,Low,0,0,4,1.1,13.1,0
472,24+,Female,1,0,7.04,7.36,53.5,0,0.6,5.1,Low,0,0,1,-0.32,-1.7,0
473,18-20,Female,0,0,7.27,8.19,,1,2.6,7.4,Medium,1,0,4,-0.92,1.9,1
474,24+,Female,0,0,6.61,7.74,90.0,1,3.4,9.0,Low,1,0,1,-1.13,-11.9,0
475,21-23,Female,1,0,7.85,6.44,91.7,0,0.8,8.7,Medium,1,1,4,1.41,-0.7,0
476,24+,Male,0,1,5.2,5.74,76.9,2,4.1,6.4,Low,1,1,5,-0.54,0.7,0
477,18-20,M,0,1,5.9,7.72,,3,0.0,7.3,High,0,1,6,-1.82,12.5,1
478,21-23,Female,0,0,8.09,6.02,74.4,3,3.7,2.7,Medium,1,0,5,2.07,5.0,1
479,24+,Female,1,0,6.36,6.67,47.4,0,0.5,0.9,Low,1,0,6,-0.31,-7.8,1
480,21-23,Female,0,0,4.65,7.4,83.3,2,1.7,6.0,High,1,0,4,-2.75,-5.3,0
481,21-23,Female,0,1,8.25,8.35,99.8,0,0.8,2.0,Medium,0,1,5,-0.1,-9.9,0
482,21-23,Male,1,0,7.88,8.49,57.5,1,4.1,0.0,Medium,1,0,2,-0.61,-0.6,1
483,18-20,F,1,1,7.51,7.26,99.0,1,5.0,5.1,Low,1,0,4,0.25,3.7,0
484,21-23,Female,1,1,,6.69,99.9,2,5.9,5.1,Low,1,0,3,0.2,8.1,0
485,21-23,Female,0,0,8.46,6.0,52.8,0,1.7,3.6,Low,0,0,1,2.46,0.7,0
486,24+,Female,0,0,8.06,9.16,95.9,4,1.0,,Medium,0,0,6,-1.1,-7.8,1
487,18-20,Male,0,1,8.35,6.91,,2,4.5,7.6,Medium,1,1,6,1.44,-5.9,0
488,18-20,Male,0,0,,7.88,70.7,2,2.6,7.3,Low,1,1,7,-0.38,4.7,0
489,24+,Female,1,0,6.92,7.4,64.0,2,1.2,5.3,Low,0,1,3,-0.48,9.1,0
490,24+,Male,0,0,6.4,6.7,79.6,3,,,Medium,1,0,5,-0.3,-2.1,0
491,18-20,Male,1,0,5.53,6.66,91.4,1,2.6,2.3,Low,0,1,6,-1.13,4.9,1
492,21-23,Female,0,1,7.3,,46.9,3,4.9,5.7,Medium,0,1,5,1.48,-6.4,1
493,18-20,Female,0,0,7.39,,74.5,0,0.4,8.2,Medium,0,0,2,-0.93,-3.6,0
494,18-20,Male,1,0,6.45,7.08,0.0,0,5.1,5.6,Medium,1,0,1,-0.63,2.2,1
495,18-20,Male,0,1,7.41,8.63,46.4,1,2.1,6.3,High,0,1,3,-1.22,1.4,1
496,18-20,M,1,0,6.47,6.75,93.9,0,4.9,6.7,Low,0,1,8,-0.28,3.5,0
497,21-23,M,1,1,7.67,6.9,97.3,1,2.1,5.6,High,0,0,3,0.77,0.3,0
498,18-20,Male,0,0,5.92,6.07,,0,4.2,4.0,Medium,1,0,6,-0.15,4.6,0
499,24+,Female,0,0,5.74,6.89,51.4,0,0.8,5.9,Low,0,1,6,-1.15,-4.6,1
500,24+,Male,0,0,6.56,5.96,96.3,2,,6.8,Low,0,1,6,0.6,17.4,0
501,21-23,Male,1,1,7.63,7.6,89.3,1,,7.7,High,1,1,1,0.03,9.4,0
502,21-23,Male,0,1,,7.31,46.6,1,1.2,12.4,Low,1,1,5,-1.67,3.2,1
503,18-20,Male,1,0,7.85,8.67,76.9,2,5.8,6.3,Medium,1,0,2,-0.82,2.6,1
504,21-23,Male,0,1,5.16,5.74,51.3,4,0.4,,High,0,0,6,-0.58,0.9,1
505,21-23,Male,1,1,6.55,8.42,52.8,3,4.7,3.9,High,1,1,4,-1.87,-1.1,1
506,18-20,Male,1,0,5.39,6.22,55.6,0,1.5,,Medium,0,0,4,-0.83,10.2,1
507,24+,Male,0,0,4.19,7.54,66.8,0,4.0,2.9,High,0,1,5,-3.35,5.0,1
508,21-23,Female,0,0,7.17,6.05,93.2,2,3.4,1.8,Medium,0,0,1,1.12,-4.6,0
509,24+,Female,0,0,6.62,7.4,0.0,1,1.8,2.8,High,0,0,3,-0.78,0.9,1
510,21-23,Male,0,0,5.4,4.69,82.9,1,0.7,6.0,High,0,0,6,0.71,4.8,0
511,21-23,Female,0,0,6.28,6.53,98.1,2,2.0,0.9,Low,0,0,7,-0.25,2.9,0
512,18-20,Female,0,0,7.24,7.31,0.0,2,1.5,6.8,Medium,0,0,7,-0.07,-4.6,0
513,24+,Female,1,0,6.43,8.96,89.9,3,3.2,6.2,Medium,0,0,1,-2.53,-6.1,1
514,24+,Female,1,0,6.6,5.07,94.6,3,2.7,2.1,Low,0,1,6,1.53,6.9,1
515,18-20,Female,1,0,6.4,7.2,,0,0.9,5.0,High,1,1,8,-0.8,2.1,0
516,18-20,Female,0,0,6.22,6.68,0.0,0,0.0,5.0,Low,0,1,1,-0.46,-3.0,0
517,18-20,M,1,0,6.2,5.28,46.0,2,1.7,8.3,Low,0,1,4,0.92,18.1,0
